mean,regionname,state
35252.2070312,Dunedin,FL
83555.421875,Oak Lawn,IL
46180.7226562,Pine Lawn,MO
210196.390625,Guttenberg,NJ
23366.265625,Cape Girardeau,MO
75677.5078125,Crystal River,FL
86695.984375,Cleveland Heights,OH
56994.3789062,Hermiston,OR
23033.734375,Kelso,WA
54229.3164062,Canton,NC
41280.7226562,Hibbing,MN
40906.828125,Webster Groves,MO
46818.4726562,West Mifflin,PA
176402.40625,Englewood,NJ
60765.8632812,Walla Walla,WA
163468.671875,Montvale,NJ
20182.3300781,Davie,FL
211406.03125,Nevada City,CA
100134.132812,Maplewood,MO
21125.703125,Town of Newmarket,NH
66172.6875,Nederland,CO
92531.328125,Kingston,NY
71953.8125,Torrington,CT
151541.765625,San Pablo,CA
214148.59375,Rockport,MA
67268.671875,Midlothian,VA
162831.734375,South Jordan,UT
154136.953125,White Center,WA
105263.453125,Wolcottville,IN
107857.429688,Ben Lomond,CA
45121.2851562,Tell City,IN
108935.742188,Dent,OH
31386.3457031,Frankfort,IN
314961.75,Sonoma,CA
137841.359375,Gardena,CA
10353.0117188,Lima,OH
59011.6484375,Wethersfield,CT
127987.953125,Shoreline,WA
48612.4492188,Elizabeth Township,PA
119916.867188,Waterford,CT
570621.375,Castle Rock,CO
29653.4140625,Miramar,FL
308856.1875,Sunnyvale,CA
179166.265625,Mill Valley,CA
131753.015625,Winchester,MA
175852.203125,Woodbury,MN
171649.0,Fort Myers Beach,FL
92718.875,Carlsbad,CA
64506.828125,Campton,NH
139395.984375,Salida,CO
48579.1171875,Montrose,CO
33427.7109375,South Hadley,MA
99479.1171875,Rolling Meadows,IL
165101.609375,Placerville,CA
147262.25,Celebration,FL
184008.03125,Buena Vista,CO
138030.515625,Denver,CO
40576.7070312,Cypress Gardens,FL
34107.2304688,Scott Township,PA
97944.578125,Burlington,WA
102438.953125,Hallandale,FL
33742.9726562,Century Village,FL
15588.7548828,Geneva-on-the-Lake,OH
42703.6132812,Reading,PA
189912.453125,Waltham,MA
94938.15625,Pittsfield,MA
25273.8964844,Sebring,FL
66529.3203125,Nampa,ID
50980.7226562,Pueblo,CO
269883.9375,Papillion,NE
117018.476562,Napa,CA
98709.640625,New Castle,DE
103164.257812,Fall River,MA
59123.2929688,Plant City,FL
61960.640625,Bismarck,ND
98291.1640625,Palatine,IL
77835.34375,Nicholasville,KY
402684.78125,Sebastopol,CA
63305.6210938,Seymour,CT
112930.117188,Deming,WA
148311.640625,Town of Londonderry,NH
111529.320312,Buena Park,CA
346785.21875,Greenwich,CT
156362.65625,Stamford,CT
93646.984375,Affton,MO
223711.640625,Kailua,HI
31005.6230469,Brazil,IN
262998.78125,Concord,MA
168945.78125,Wayzata,MN
49997.1875,Ferguson,MO
96556.625,Clarendon Hills,IL
171587.546875,Santa Clarita,CA
101203.210938,Woodland Park,CO
277475.90625,Albany,CA
122393.171875,Raynham,MA
54261.4453125,Hot Springs,AR
61953.8164062,Pontiac,MI
279822.0625,Town of Scituate,MA
58042.9726562,Lake Lotawana,MO
116612.453125,Plymouth,CT
38883.1328125,Kirkland,WA
85197.59375,Saint Augustine,FL
27079.5175781,Norwich,CT
47106.0234375,Town of Rochester,NY
53634.1367188,Erie,PA
93158.6328125,Eagan,MN
25138.5546875,Apple Valley,MN
67061.046875,Concord,NH
72400.0,La Grande,OR
154942.171875,Malden,MA
28081.125,Conway,NH
62728.515625,Norfolk,NE
66868.2734375,West Springfield,MA
77606.0234375,Hollywood,FL
74062.6484375,East Los Angeles,CA
172861.453125,Enumclaw,WA
34751.40625,Morgantown,IN
320185.53125,New York,NY
90712.8515625,Maryland Heights,MO
42310.84375,Peoria Heights,IL
54201.6054688,East Hartford,CT
48881.9257812,Springfield,MO
85324.09375,Town of Duxbury,MA
151100.796875,La Quinta,CA
88638.5546875,Manheim Township,PA
103988.757812,Colville,WA
213972.296875,Bethesda,MD
13914.859375,Augusta,GA
108434.9375,Navarre,FL
127809.640625,Southwick,MA
61359.0351562,La Verne,CA
104619.273438,Lancaster,CA
90185.140625,Selah,WA
154518.078125,Chelsea,MA
79698.390625,Robbinsdale,MN
202988.359375,Lehi,UT
20916.0644531,Walkerton,IN
236553.015625,Coupeville,WA
111101.609375,Sunset Beach,NC
66718.4765625,Anderson,SC
134792.765625,Kaneohe,HI
49577.109375,Harrison Township,PA
90451.40625,Albany,OR
24486.7460938,Hyde Park,NY
368101.5,Berkeley,CA
302478.3125,Burbank,CA
193290.359375,Kailua Kona,HI
50521.2851562,Sanford,NC
128789.554688,Richmond,VA
37245.78125,Peoria,IL
85520.8828125,Longview,WA
124304.820312,Burrillville,RI
83536.546875,Riverhead,NY
174698.796875,Hackensack,NJ
237822.09375,Camano Island,WA
167589.15625,Los Altos,CA
109944.179688,The Crossings,FL
153363.453125,Town of Hingham,MA
20150.6015625,Hudson,OH
114210.445312,Destin,FL
94575.1015625,Miami Lakes,FL
167308.4375,Norton,MA
22720.4824219,Albion,IN
92738.15625,Town of Exeter,NH
214338.15625,Tavernier,FL
46140.9648438,Connersville,IN
106704.820312,Paradise,CA
81978.3125,Hoffman Estates,IL
110696.382812,Scottsdale,AZ
143486.34375,Bandon,OR
40026.1054688,Gulf Shores,AL
104470.28125,Bailey,CO
103588.757812,Cypress,CA
177243.78125,Secaucus,NJ
110345.382812,Hartsel,CO
154352.203125,Portsmouth,NH
158030.515625,Ashburn,VA
61197.1875,Grove City,OH
157959.4375,Barrington,NH
58195.5820312,Loon Lake,WA
71926.1015625,Idaho Falls,ID
182444.171875,Molalla,OR
78138.15625,Royal Oak,MI
133871.890625,Weymouth,MA
116544.179688,New Bedford,MA
125820.078125,Sacramento,CA
104397.992188,Big Bear City,CA
59592.7695312,Cashmere,WA
137739.765625,Oakhurst,CA
191110.046875,Portland,OR
29331.7265625,Concrete,WA
181808.03125,Lorton,VA
119997.992188,Amherst,MA
106758.234375,Troy,MI
56683.1328125,Saint Clair Shores,MI
85836.546875,Middletown,NY
101839.757812,Shelton,WA
32884.7382812,Pendleton,OR
243340.5625,Wellfleet,MA
173859.4375,Saugus,MA
293393.9375,Goleta,CA
378554.15625,Aptos,CA
50539.7578125,Ontario,CA
120846.585938,Guffey,CO
110997.59375,Gulf Breeze,FL
109743.773438,Maplewood,MN
17210.84375,Washington,PA
159609.234375,Edmonds,WA
53310.0390625,Riverview,FL
16890.7636719,Athens,GA
126530.523438,Springfield,VA
124765.867188,Brooklyn Park,MN
43832.9335938,Winter Haven,FL
98326.90625,Golden,CO
116008.4375,Pawtucket,RI
338120.34375,Redondo Beach,CA
122128.914062,Park Ridge,IL
98689.5546875,Wahiawa,HI
156789.953125,Fontana,CA
177440.5625,Oakton,VA
101529.71875,Panama City,FL
57108.03125,Milton,FL
163289.15625,Plymouth,MA
96617.265625,Hendersonville,NC
43710.84375,Pollock Pines,CA
102578.3125,Saint Simons Island,GA
70442.171875,Hoodsport,WA
81728.9140625,Dublin,OH
71337.75,Signal Hill,CA
58829.3164062,Ross Township,PA
134113.65625,Carmel,NY
27263.0527344,Bay Saint Louis,MS
121355.023438,Yelm,WA
113255.421875,Warren,RI
131317.265625,Altadena,CA
85820.484375,Town of Oxford,MA
32509.2363281,Oakville,MO
94557.4296875,Town of Athol,MA
17732.1289062,New Albany,IN
62882.7304688,Grand Island,NE
40402.0078125,Rendon,TX
12738.1523438,Bedford,IN
164816.46875,Issaquah,WA
189159.84375,East Sandwich,MA
16056.6269531,Roselle,IL
84462.25,Vermilion,OH
170997.984375,Norwalk,CT
57214.0546875,Ward,CO
266057.03125,West Bloomfield,MI
68767.875,Spokane,WA
137035.34375,Clayton,MO
89148.59375,Franklin,NH
201848.1875,New Fairfield,CT
20112.0488281,Thomasville,NC
98679.1171875,Haverhill,MA
159538.15625,Town of Ridgefield,CT
286027.6875,San Jose,CA
65120.0820312,Lancaster,PA
72491.96875,Tucker,GA
174191.96875,Town of Marshfield,MA
48154.21875,Livermore,CO
243176.3125,Mashpee,MA
274488.75,Emeryville,CA
108817.265625,Redding,CA
110887.953125,Ken Caryl,CO
41747.7929688,Tehachapi,CA
167035.75,Santa Rosa Beach,FL
12319.2773438,Fort Wayne,IN
24612.0488281,Mountain View,HI
114306.023438,Sanibel,FL
224812.046875,Monte Rio,CA
99550.203125,Blaine,WA
86858.234375,Portsmouth,VA
129855.421875,Methuen,MA
216861.453125,North Bend,WA
33554.6171875,Town 'n' Country,FL
88383.1328125,Town of New Paltz,NY
113498.796875,Tacoma,WA
225410.84375,Eastsound,WA
157722.484375,Bradenton Beach,FL
131431.328125,Olympia,WA
96608.4375,Newark,DE
85803.6171875,Ormond Beach,FL
224202.40625,Fairfield,CT
167065.0625,Lake Saint Louis,MO
94593.171875,Las Vegas,NV
149867.0625,Swansea,MA
104608.03125,Delton,MI
48058.6328125,Cocoa,FL
83697.1875,Seaside,CA
157113.65625,Town of Lunenburg,MA
85208.03125,Wheat Ridge,CO
217821.6875,Dartmouth,MA
67761.046875,Cuyahoga Falls,OH
138880.71875,Woodstock,NY
33813.2539062,Highland,CA
143694.78125,Norwood,MA
129116.46875,Bellingham,WA
165612.84375,Town of Hanover,NH
81383.9375,Marietta,GA
118987.148438,Smithfield,RI
157826.109375,North Andover,MA
118400.804688,Centennial,CO
152669.078125,Fredericksburg,VA
103359.039062,Edina,MN
62844.9804688,Columbus,OH
191287.953125,Windham,NH
283497.25,Monrovia,CA
69291.1640625,Salem,NH
18532.5292969,Pembroke Pines,FL
194297.984375,Hood River,OR
23265.0605469,Union,MO
200604.8125,San Diego,CA
67731.7265625,Mililani,HI
346951.0,Silverado,CA
93676.703125,Boulder Creek,CA
83702.40625,Darien,IL
109361.046875,Jefferson,CO
197187.546875,Key Biscayne,FL
59473.09375,Vestavia Hills,AL
131778.3125,Cumberland,RI
56445.3828125,Town of Johnstown,NY
312034.0625,West Hollywood,CA
35159.0351562,Town of Rutland,MA
162412.84375,Evanston,IL
62581.5273438,Mammoth Lakes,CA
496439.25,Woodside,CA
114679.921875,Belle Haven,VA
14851.8076172,Bartlesville,OK
97529.3203125,Lincoln,NE
148617.671875,Northwood,NH
211620.890625,Longboat Key,FL
11300.8027344,New Port Richey,FL
50789.9609375,Winston-Salem,NC
104410.445312,Springfield,OR
21252.2089844,Indianapolis,IN
83166.265625,North Miami Beach,FL
19533.3339844,New Philadelphia,OH
105777.914062,Mount Prospect,IL
63104.8203125,Mehlville,MO
80883.53125,Abington,PA
93574.6953125,Lisle,IL
148460.234375,Town of Salisbury,MA
74164.65625,Roseburg,OR
61091.5664062,Monroe,CT
199349.796875,Upland,CA
38539.359375,Red Feather Lakes,CO
50405.2226562,Penn Hills,PA
133003.21875,Derby,CT
62355.0195312,Memphis,TN
38259.4375,American Fork,UT
114736.546875,Union City,NJ
462007.90625,Larkspur,CO
105897.1875,Niles,IL
21518.875,Sullivan,MO
97146.984375,Northlake,IL
140160.640625,Palm Beach,FL
129573.492188,Lauderdale-by-the-Sea,FL
18743.3730469,Fleming Island,FL
194084.34375,Medford,MA
20101.2050781,Brighton,MI
53687.5507812,Detroit,MI
18873.8964844,Southfield,MI
41831.3242188,Town of Elmira,NY
44629.71875,Titusville,FL
108483.9375,Savannah,GA
166222.890625,Morrison,CO
17935.3417969,Norman,OK
82656.625,Owatonna,MN
12604.8193359,Homestead,FL
8442.97167969,Baytown,TX
149894.78125,South Kingstown,RI
41445.3828125,Town of Holland,MA
86514.859375,Gulfport,FL
82466.265625,Frazier Park,CA
16446.5859375,Hamilton,OH
126260.242188,Weaverville,NC
47315.2617188,Holyoke,MA
115477.914062,Vancouver,WA
136432.53125,Fernandina Beach,FL
17034.1367188,Yakima,WA
154252.609375,Rutherford,NJ
39651.0039062,Gunnison,CO
18151.40625,Mccandless Township,PA
155546.59375,Salem,MA
105698.796875,Warwick,RI
29046.5859375,Cripple Creek,CO
329142.09375,Petaluma,CA
46058.6328125,Attleboro,MA
83885.9453125,Georgetown,SC
195683.53125,Grapeview,WA
177410.4375,Fairhaven,MA
27975.0996094,Temple Terrace,FL
83483.53125,Tilton,NH
48927.3085938,Akron,OH
259514.859375,Cazadero,CA
231934.53125,Truckee,CA
107711.648438,Middletown Township,PA
75848.9921875,Palm Beach Gardens,FL
103717.671875,Anchorage,AK
92228.109375,Visalia,CA
160567.0625,Sammamish,WA
135381.921875,Canton,MA
64505.6210938,Windsor,CT
110581.929688,Bellevue,NE
120920.484375,Everett,WA
118997.59375,Running Springs,CA
45003.6132812,Henderson,KY
155805.625,North Kingstown,RI
150195.1875,Tyngsboro,MA
273270.6875,Ossining,NY
63295.5820312,Coral Springs,FL
84597.1875,Plainville,CT
377831.3125,Santa Monica,CA
133237.34375,Brookfield,CT
23083.5332031,Aurora,CO
77651.40625,Englewood,FL
136780.71875,Coventry,RI
221687.546875,Lone Tree,CO
126304.015625,South Pasadena,CA
127652.609375,Eden Prairie,MN
120197.1875,Woodbury,CT
198815.65625,Miami Beach,FL
98497.59375,South Padre Island,TX
86619.2734375,Prospect Heights,IL
64916.4648438,Lancaster,OH
60489.5585938,Parker,CO
26437.3496094,Schenectady,NY
127467.875,Gresham,OR
89176.3046875,Westminster,CO
157583.125,Wayne,NJ
76059.4375,Waterford,MI
88985.5390625,Madera,CA
15736.9482422,Elyria,OH
92335.7421875,Enfield,CT
107982.328125,Albuquerque,NM
110835.34375,Bloomington,MN
87545.78125,Loveland,OH
104391.164062,Keaau,HI
98590.359375,Sedalia,CO
77993.578125,Yucca Valley,CA
27514.859375,Clarksville,IN
63412.046875,Wallingford,CT
73387.546875,Tampa,FL
90290.359375,Sugarloaf,CA
121831.726562,Charlottesville,VA
91032.9296875,Mountain Village,CO
70247.7890625,Sandy,OR
56151.8085938,Milford Township,MI
109393.578125,Wheaton,IL
94625.3046875,Watertown,CT
81600.0,Palm City,FL
94737.75,Carol Stream,IL
50622.890625,Largo,FL
217708.4375,Surfside,FL
194557.03125,Braintree,MA
38053.8164062,Evergreen,CO
240433.734375,Honolulu,HI
232053.8125,Greenbank,WA
526801.9375,Roxborough Park,CO
39813.2539062,Lauderdale Lakes,FL
101548.992188,Mukilteo,WA
121035.742188,Saint Pete Beach,FL
161858.234375,Valley Township,PA
62220.0820312,Conifer,CO
40851.0039062,Sun City Center,FL
31165.8632812,Washington,NH
189295.578125,South Lake Tahoe,CA
220249.390625,Truro,MA
133479.515625,Paramount,CA
123916.46875,Town of Warwick,NY
170532.9375,Forest Lake,MN
17221.6875,Middleburg,FL
139758.234375,Redlands,CA
31140.1601562,Idaho Springs,CO
143998.796875,Milwaukie,OR
15559.0361328,South Blooming Grove,NY
33004.4179688,Albany,NY
52522.0898438,Bradenton,FL
91093.578125,Marysville,CA
485013.53125,Haiku,HI
57540.9648438,Englewood,CO
147744.171875,Providence,RI
117034.132812,Hillsboro Beach,FL
264551.0,Hampton Bays,NY
42596.7890625,Waterbury,CT
117413.65625,Oak Park,IL
102983.9375,Ellijay,GA
162065.0625,Oregon City,OR
84969.078125,Richfield,MN
46191.96875,Twentynine Palms,CA
58244.578125,Dunnellon,FL
84689.9609375,Hamden,CT
207224.90625,Glendale,CA
159878.3125,Los Gatos,CA
189736.953125,Southeast,NY
89897.1875,Town of Groton,CT
515045.78125,San Francisco,CA
141683.53125,Burlington,VT
14555.0205078,Livonia,MI
48136.546875,Arlington,TX
195754.625,Menifee,CA
125000.0,Wailuku,HI
68908.03125,Cincinnati,OH
50145.3828125,Bedford,NH
39522.890625,Ocala,FL
243338.15625,Vail,CO
67289.9609375,Sun City,AZ
119050.601562,Gatlinburg,TN
213651.0,Mount Ivy,NY
200877.109375,Huntington,VA
98876.3046875,Front Royal,VA
66951.40625,University City,MO
60024.8984375,Spencer,IN
63006.4257812,Westlake,OH
174863.046875,Peabody,MA
81030.921875,Lower Allen Township,PA
60714.4570312,Inman,SC
122141.765625,Grants Pass,OR
16836.546875,Jasper,IN
96126.90625,Phoenix,AZ
204397.59375,Mc Lean,VA
128934.539062,Wolcott,CT
51624.0976562,Tamarac,FL
138852.609375,Shelbyville,MI
79969.4765625,Coos Bay,OR
98376.3046875,Colorado Springs,CO
70969.8828125,Wilmington,NC
67746.5859375,Lutz,FL
20785.9433594,Estero,FL
29994.7792969,Town of Mayfield,NY
124340.164062,Everett,MA
199887.546875,Westford,MA
64917.671875,Hartford,CT
45453.4140625,Big Bear Lake,CA
160091.5625,Burke,VA
116242.570312,Canton,GA
111632.929688,Manassas,VA
60573.09375,Norwood,OH
85326.1015625,Kendall West,FL
108414.460938,Divide,CO
53460.2421875,Hawaiian Gardens,CA
14000.8027344,Norton Shores,MI
376080.3125,Lahaina,HI
257664.25,Newton,MA
153616.0625,Swampscott,MA
105858.632812,Nashville,IN
56381.5273438,Massillon,OH
54607.2304688,Manchester,CT
144824.5,Palmdale,CA
74413.65625,Waterville Valley,NH
15401.6064453,Anthony,NM
124461.046875,Aventura,FL
204912.84375,Trumbull,CT
50144.578125,Pine,CO
250039.359375,Bal Harbour,FL
198679.921875,Grass Valley,CA
202039.359375,North Bethesda,MD
95466.265625,Saint Charles,MO
23069.0761719,Sanger,CA
317888.34375,Watsonville,CA
80692.3671875,Lebanon,NH
178440.5625,Greenwood Village,CO
121732.125,Beaumont,CA
192517.671875,Key Largo,FL
94293.171875,Sarasota,FL
66729.3203125,Warsaw,IN
152002.8125,Holden,MA
203314.0625,Snohomish,WA
138026.5,Drake,CO
128102.8125,Leesburg,VA
162847.796875,Palm Desert,CA
97681.125,King of Prussia,PA
215480.71875,Harwich,MA
111717.265625,Lake Oswego,OR
292884.75,Felton,CA
37681.125,The Dalles,OR
77315.2578125,Carolina Beach,NC
128368.671875,Sterling,VA
168700.796875,Tahoe City,CA
81353.015625,Tahuya,WA
162354.21875,Azusa,CA
118539.359375,West Saint Paul,MN
47911.2460938,Orleans,MA
45246.1835938,Toledo,OH
84943.375,Waukee,IA
93013.65625,Fountainbleau,FL
85161.046875,Whittier,CA
101091.164062,Florissant,CO
46544.578125,Rockledge,FL
17748.9960938,Rushville,IN
16418.0722656,Winona,MN
74270.6796875,Findlay,OH
172489.15625,Broomfield,CO
82008.4375,Smyrna,GA
15229.3173828,Abilene,TX
91489.5546875,Glenvar Heights,FL
119532.53125,Johnston,RI
89728.109375,Newport News,VA
184756.625,Gloucester,MA
81147.7890625,Waynesville,NC
30681.5253906,North Fort Myers,FL
79432.53125,Chelan,WA
103733.335938,Ocean Isle Beach,NC
87197.59375,Fairview Park,OH
52014.0546875,North Port,FL
28012.0488281,Biloxi,MS
22852.2089844,Venice,FL
84355.421875,Willowbrook,IL
251235.75,Pasadena,CA
100254.21875,Tuscaloosa,AL
103376.703125,Chesapeake,VA
139247.796875,Town of Andover,MA
95752.2109375,Merrimack,NH
93486.34375,South Lyon,MI
42781.5273438,Tulsa,OK
88742.5703125,Reno,NV
187988.359375,North Smithfield,RI
107483.9375,Charlotte,NC
15681.5263672,Creve Coeur,IL
46583.5351562,Lake Worth,FL
105550.203125,Danbury,CT
124404.414062,Orange Beach,AL
21923.6953125,Concord,NC
26264.6582031,Margate,FL
102732.125,New Haven,CT
83074.6953125,Woodburn,OR
106677.109375,Holland,MI
144312.453125,Liberty,MO
345200.875,Burlingame,CA
213209.640625,Steamboat Springs,CO
18080.3203125,Crestview,FL
36080.7226562,Niwot,CO
51056.625,Loveland,CO
13062.6503906,Lake Isabella,CA
71671.890625,Broadview Heights,OH
149417.265625,Port Ludlow,WA
81633.734375,Flagler Beach,FL
90549.3984375,Southbury,CT
245122.484375,Washington,DC
169164.65625,Orem,UT
100669.476562,Killingly,CT
82053.8125,Waukesha,WI
38920.4804688,North Weeki Wachee,FL
60715.6640625,Overland,MO
89423.296875,Tolland,CT
89101.203125,Mooresville,NC
66859.8359375,Jacksonville,FL
52524.4960938,Kernersville,NC
87080.3203125,Bloomington,IN
137714.0625,Hacienda Heights,CA
52169.078125,Seminole,FL
45627.3085938,Florissant,MO
100286.75,Boise,ID
71671.890625,Duluth,MN
96484.7421875,Saint Paul,MN
87042.5703125,Liberty Lake,WA
57645.3828125,Porterville,CA
312319.6875,San Mateo,CA
114347.390625,Lafayette,CO
114331.726562,Minneapolis,MN
104767.875,Huron,OH
29461.0449219,Maple Falls,WA
91486.75,Ellington,CT
130454.21875,Lower Merion Township,PA
33776.3046875,Woodbridge,VA
67309.234375,Fresno,CA
61462.25,Lemay,MO
91683.1328125,Forest Park,IL
29326.5058594,Town of Milford,MA
89632.125,Saint George,UT
43606.828125,Chantilly,VA
197863.046875,Bristol,RI
66085.5390625,Greencastle,IN
69783.9375,Portage Lakes,OH
15457.8310547,Middletown,OH
25669.8789062,Lexington,NC
135379.109375,Prior Lake,MN
